"year","date","PRECTOTCORR","T2M_MAX","T2M_MIN","RH2M","ALLSKY_SFC_SW_DWN","WS2M","PHOTOPERIOD_HOURS","GDD","PTR_DAILY","DTR","T_AVG_DAILY","SAT_VAP_PRES","ACT_VAP_PRES","VPD_DAILY","TMAX_AVG","TMIN_AVG","GDD_CUM","PTR_AVG","HEAT_STRESS_DAYS","PRECTOT","DRY_DAYS","RH_AVG","WS2M_AVG","RAD_CUM","T_AVG","DTR_AVG","COLD_STRESS_DAYS","RAINY_DAYS","PREC_INTENSITY","LOW_RH_DAYS","VPD_AVG","VPD_STRESS_DAYS"
2011,2011-05-15,0,28.28,10.65,49.46,29.08,2,13.6911111111111,9.465,1.44649879673651,17.63,19.465,2.2619542242077,1.11876255929313,1.14319166491457,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-16,0,30.3,15.09,46.01,29.05,2.03,13.7125,12.545,1.09306496612196,15.21,22.695,2.75802547344401,1.26896752033159,1.48905795311242,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-17,0,32.32,13.1,50.98,28.8,2.09,13.7330555555556,11.55,1.18900913900914,19.22,22.71,2.76053459693355,1.40732053751672,1.35321405941683,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-18,0,33.12,18.51,66.83,16.75,3.89,13.7536111111111,14.255,0.964827156163529,14.61,25.815,3.3248537009221,2.22199972832624,1.10285397259586,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-19,0.02,32.29,21.87,71.28,9.6,4.24,13.7736111111111,15.935,0.864362165742774,10.42,27.08,3.58210791533784,2.55332652205281,1.02878139328503,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-20,14.44,32.17,23.89,75.56,11.71,3.83,13.7933333333333,16.945,0.814006098160716,8.28,28.03,3.78653807198385,2.86110816719099,0.925429904792852,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-21,2.51,32.94,23.17,72.5,11.7,3.08,13.8122222222222,16.585,0.832814122533749,9.77,28.055,3.79205217412294,2.74923782623913,1.04281434788381,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-22,0.08,34.06,23.21,63.41,24.07,3.93,13.8305555555556,16.605,0.83291511927465,10.85,28.635,3.92195672817094,2.48691276133319,1.43504396683775,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-23,0,36.04,23.3,62.18,22.73,4.38,13.8488888888889,16.65,0.831765098431765,12.74,29.67,4.1634099694489,2.58880831900333,1.57460165044557,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-24,0.01,36.99,24.56,61.83,26.41,4.71,13.8666666666667,17.28,0.802469135802469,12.43,30.775,4.43536383739025,2.74238546065839,1.69297837673186,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-25,4.03,36.51,24.1,66.62,25.98,3.17,13.8836111111111,17.05,0.814288041707397,12.41,30.305,4.31786072213025,2.87655881308317,1.44130190904708,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-26,0.28,34.46,18.37,50.84,31.13,1.97,13.9002777777778,14.185,0.979927936396036,16.09,26.415,3.44479017212308,1.75133132350738,1.69345884861571,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-27,0,37.99,20.18,55.42,28.41,3.51,13.9163888888889,15.09,0.922225903836242,17.81,29.085,4.02539596067451,2.23087444140581,1.7945215192687,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-28,0,38.61,23.64,59.36,28.88,4.81,13.9319444444444,16.82,0.828296340335579,14.97,31.125,4.52466225074618,2.68583951204293,1.83882273870325,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-29,0,37.98,24.13,58.73,28.04,4.77,13.9469444444444,17.065,0.817283588892144,13.85,31.055,4.5066786303169,2.64677235958512,1.85990627073179,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-30,0,37.48,25.16,56.48,25.58,4.79,13.9613888888889,17.58,0.794163190494249,12.32,31.32,4.5750887066634,2.58401010152349,1.99107860513991,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-05-31,0,36.77,24.84,56.54,23.06,2.45,13.975,17.42,0.802238805970149,11.93,30.805,4.44295749235562,2.51204816617787,1.93090932617775,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-01,0,38.65,22.58,48.74,27.65,1.82,13.9883333333333,16.29,0.858706773071414,16.07,30.615,4.39505456270124,2.14214959386058,2.25290496884065,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-02,0,39.59,22.3,41.92,27.72,1.66,14.0011111111111,16.15,0.866941864465084,17.29,30.945,4.47854415188438,1.87740570846993,2.60113844341445,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-03,0,39.32,24.34,42.29,28.65,2.53,14.0130555555556,17.17,0.816136025367243,14.98,31.83,4.70928865093483,1.99155817048034,2.71773048045449,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-04,0,39.84,21.66,47.16,28.42,1.74,14.0247222222222,15.83,0.885958447392433,18.18,30.75,4.42904441130965,2.08873734437363,2.34030706693602,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-05,2.12,39.93,23.79,39.86,21.43,1.41,14.0358333333333,16.895,0.830768471934497,16.14,31.86,4.71728814664061,1.88031105525095,2.83697709138966,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-06,3.53,40.35,24.29,43.65,24.44,1.59,14.0461111111111,17.145,0.819254074722141,16.06,32.32,4.84143356174924,2.11328574970354,2.7281478120457,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-07,0.21,38.47,23.24,45.51,26.42,1.72,14.0558333333333,16.62,0.845718010429202,15.23,30.855,4.45563869600849,2.02776117055346,2.42787752545503,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-08,0.01,37.95,23.34,50.83,26.28,2.82,14.0647222222222,16.67,0.84371459041525,14.61,30.645,4.40258820273114,2.23783558344824,2.1647526192829,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-09,0,38.97,22.8,49.91,25.1,2.87,14.0730555555556,16.4,0.858113143631436,16.17,30.885,4.46326250838437,2.22761431793464,2.23564819044973,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-10,0,39.16,22.94,50.16,25.61,2.87,14.0808333333333,16.47,0.854938271604938,16.22,31.05,4.50539646627673,2.25990686748441,2.24548959879232,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-11,0,39.26,22.95,46.82,25.94,2.18,14.0877777777778,16.475,0.8551003203507,16.31,31.105,4.51951772125488,2.11603819709154,2.40347952416335,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-12,0,39.76,22.73,43.94,28.82,2.54,14.0947222222222,16.365,0.861272363105544,17.03,31.245,4.55563642541567,2.00174664532765,2.55388978008803,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-13,0,40.23,23.14,48.95,28.62,2.72,14.1002777777778,16.57,0.850952189364984,17.09,31.685,4.67079031439213,2.28635185889495,2.38443845549718,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-14,0,40.74,23.77,48.09,28.68,3.51,14.1055555555556,16.885,0.835389727897871,16.97,32.255,4.82372096415809,2.31972741166362,2.50399355249446,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-15,0,41.1,25.58,50,28.14,3.45,14.11,17.79,0.793142214727375,15.52,33.34,5.12687626556901,2.5634381327845,2.5634381327845,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-16,0,40.77,24.68,53.7,27.6,4.06,14.1138888888889,17.34,0.813949762911701,16.09,32.725,4.95307433499845,2.65980091789417,2.29327341710428,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-17,0,40.53,26.55,53.01,27.56,4.93,14.1169444444444,18.275,0.772473020215838,13.98,33.54,5.18452615745174,2.74831731606517,2.43620884138657,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-18,0,41.6,25.77,52.91,29.24,4.73,14.1194444444444,17.885,0.789457335445594,15.83,33.685,5.22667332764125,2.76543285765499,2.46124046998627,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-19,0,40.63,25.66,54.76,29.36,5.17,14.1211111111111,17.83,0.791986041004549,14.97,33.145,5.07120413176626,2.77699138255521,2.29421274921106,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-20,0.04,39.59,26.27,52.11,26.23,5.01,14.1222222222222,18.135,0.778727445394112,13.32,32.93,5.01043098326641,2.61093558538013,2.39949539788629,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-21,28.59,35.68,25.93,68.51,22.83,3.2,14.1227777777778,17.965,0.7861273463834,9.75,30.805,4.44295749235562,3.04387017801283,1.39908731434278,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-22,14.82,30,24.13,83.22,13.72,1.26,14.1225,17.065,0.827571051860533,5.87,27.065,3.57895874268023,2.97840946565848,0.600549277021742,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-23,0.06,34.34,23.24,71.64,23.73,1.57,14.1216666666667,16.62,0.849679101484156,11.1,28.79,3.95732153151388,2.83502514517655,1.12229638633734,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-24,0.02,36.42,22.23,65.57,25.96,2.41,14.12,16.115,0.876202295997518,14.19,29.325,4.08152787317033,2.67625782643778,1.40527004673254,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-25,0,37.42,23.27,63.55,24.59,3.03,14.1177777777778,16.635,0.84867915706509,14.15,30.345,4.32775450618602,2.75028798868122,1.57746651750481,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-26,0,38.04,23.85,61.63,26.66,3.18,14.1147222222222,16.925,0.833956999835877,14.19,30.945,4.47854415188438,2.76012676080634,1.71841739107804,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-27,0,38.8,24.78,61.68,28.08,3.05,14.1111111111111,17.39,0.81144974761996,14.02,31.79,4.69864098843877,2.89812176166903,1.80051922676974,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-28,0.01,38.42,24.62,60.37,26.88,1.79,14.1069444444444,17.31,0.814959240002568,13.8,31.52,4.62731470605809,2.79350988804727,1.83380481801082,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-29,0,37.96,24.51,58.02,27.21,1.41,14.1022222222222,17.255,0.817283235133134,13.45,31.235,4.55304822581305,2.64167858061673,1.91136964519632,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-06-30,0.13,39.42,24.24,52.62,27.62,1.82,14.0963888888889,17.12,0.82338720145379,15.18,31.83,4.70928865093483,2.47802768812191,2.23126096281292,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-01,0.02,38.78,24.06,54.58,26.86,1.65,14.0902777777778,17.03,0.827379787303451,14.72,31.42,4.60113732428685,2.51130075159576,2.08983657269109,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-02,0.25,39.71,24.36,53.09,27.94,1.29,14.0833333333333,17.18,0.819751649204501,15.35,32.035,4.76418753828453,2.52930716407526,2.23488037420927,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-03,0.34,38.51,24.92,50.74,26.71,1.95,14.0758333333333,17.46,0.806176021382207,13.59,31.715,4.67873297745375,2.37398911276003,2.30474386469372,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-04,1.02,38.9,24.29,47.84,28.02,1.96,14.0677777777778,17.145,0.820517805644665,14.61,31.595,4.64703256426809,2.22314037874585,2.42389218552223,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-05,1.11,39.1,23.52,47.43,27.26,1.74,14.0588888888889,16.76,0.838835852559003,15.58,31.31,4.57249090647027,2.16873243693885,2.40375846953142,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-06,1.73,38.96,24.05,53.11,25.46,1.86,14.0494444444444,17.025,0.825224343286017,14.91,31.505,4.62337986915427,2.45547704850783,2.16790282064644,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-07,0.05,39.19,24.19,51.28,28.05,2,14.0391666666667,17.095,0.821244028468363,15,31.69,4.67211327755571,2.39585968873057,2.27625358882514,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-08,0.01,40.2,24.98,47.03,27.37,2.34,14.0286111111111,17.49,0.80209325964043,15.22,32.59,4.91561496483957,2.31181371796405,2.60380124687552,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-09,0,36.24,25.9,51.67,25.02,2.75,14.0175,17.95,0.78091922005571,10.34,31.07,4.51052702521202,2.33058931392705,2.17993771128497,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-10,0.39,36.13,25.35,58.16,24.16,2.36,14.0055555555556,17.675,0.792393525066792,10.78,30.74,4.42651883301461,2.5744633532813,1.85205547973331,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-11,0.05,36.48,24.99,58.13,26.24,2.05,13.9930555555556,17.495,0.799831697945445,11.49,30.735,4.42525651335056,2.57240161121068,1.85285490213988,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
2011,2011-07-12,0.07,37.26,26.16,54.89,24.34,2.28,13.98,18.08,0.773230088495575,11.1,31.71,4.67740838603983,2.56742946309726,2.10997892294257,37.6537254901961,23.2283660130719,2530.04,0.835432723839817,120,168.36,74,51.7151633986928,2.58549019607843,3687.1,30.441045751634,14.4253594771242,1,79,2.13113924050633,4,2.15912975101349,125
